code,work_rvu
33910,48.21
33915,24.95
33916,78
33917,25.3
33920,32.74
33922,24.22
33924,5.49
33925,31.3
33926,44.73
33927,49
33928,0
33929,0
33930,0
33933,0
33935,91.78
3394F,0
33940,0
33944,0
33945,89.5
33946,6
33947,6.63
33948,4.73
33949,4.6
3395F,0
33951,8.15
33952,8.15
33953,9.11
33954,9.11
33955,16
33956,16
33957,3.51
33958,3.51
33959,4.47
33962,4.47
33963,9
33964,9.5
33965,3.51
33966,4.5
33967,4.84
33968,0.64
33969,5.22
33970,6.74
33971,11.99
33973,9.75
33974,15.03
33975,25
33976,30.75
33977,20.86
33978,25
33979,37.5
33980,33.5
33981,16.11
33982,37.86
33983,44.54
33984,5.46
33985,9.89
33986,10
33987,4.04
33988,15
33989,9.5
33990,6.75
33991,8.84
33992,3.55
33993,3.1
33995,6.75
33997,3
33999,0
34001,17.88
34051,16.99
34101,10.93
34111,10.93
34151,26.52
34201,19.48
34203,17.86
34401,26.52
34421,13.37
34451,28.52
34471,21.11
34490,10.91
3450F,0
34501,16.85
34502,28.07
3451F,0
34510,19.91
3452F,0
34520,19.18
34530,17.93
3455F,0
3470F,0
34701,23.71
34702,36
34703,26.52
34704,45
34705,29.58
34706,45
34707,22.28
34708,36.5
34709,6.5
3471F,0
34710,15
34711,6
34712,12
34713,2.5
34714,5.25
34715,6
34716,7.19
34717,9
34718,24
3472F,0
3475F,0
3476F,0
34808,4.12
34812,4.13
34813,4.79
34820,7
34830,35.23
34831,37.98
34832,37.98
34833,8.16
34834,2.65
34839,0
34841,0
34842,0
34843,0
34844,0
34845,0
34846,0
34847,0
34848,0
3490F,0
3491F,0
3492F,0
3493F,0
3494F,0
3495F,0
3496F,0
3497F,0
3498F,0
3500F,0
35001,20.81
35002,22.23
35005,19.29
35011,18.58
35013,23.23
3502F,0
35021,22.17
35022,25.7
3503F,0
35045,18.01
35081,33.53
35082,42.09
35091,35.35
35092,50.97
3510F,0
35102,36.53
35103,43.62
3511F,0
35111,26.28
35112,32.57
3512F,0
35121,31.52
35122,37.89
3513F,0
35131,26.4
35132,32.57
3514F,0
35141,20.91
35142,25.16
3515F,0
35151,23.72
35152,27.66
3517F,0
35180,15.1
35182,31.71
35184,18.82
35188,18
35189,29.98
35190,13.42
3520F,0
35201,16.93
35206,13.84
35207,10.94
35211,24.58
35216,36.61
35221,26.62
35226,15.3
35231,21.16
35236,18.02
35241,25.58
35246,28.23
35251,31.91
35256,19.06
35261,18.96
35266,15.83
35271,24.58
35276,25.83
35281,30.06
35286,17.19
35301,21.16
35302,21.35
35303,23.6
35304,24.6
35305,23.6
35306,9.25
35311,28.6
35321,16.59
35331,27.72
35341,26.21
35351,24.61
35355,19.86
35361,30.24
35363,32.35
35371,15.31
35372,18.58
35390,3.19
35400,3
3550F,0
35500,6.44
35501,29.09
35506,25.33
35508,26.09
35509,28.09
3551F,0
35510,24.39
35511,22.2
35512,23.89
35515,26.09
35516,24.21
35518,22.65
3552F,0
35521,24.13
35522,23.15
35523,24.13
35525,21.69
35526,31.55
35531,39.11
35533,29.92
35535,38.13
35536,33.73
35537,41.88
35538,47.03
35539,44.11
35540,49.33
3555F,0
35556,26.75
35558,23.13
35560,34.03
35563,26.12
35565,25.13
35566,32.35
35570,29.15
35571,25.52
35572,6.81
35583,27.75
35585,32.35
35587,26.21
35600,3.59
35601,27.09
35606,22.46
35612,20.35
35616,21.82
35621,21.03
35623,25.92
35626,29.14
35631,36.03
35632,36.13
35633,39.11
35634,35.33
35636,31.75
35637,33.05
35638,33.6
35642,18.94
35645,18.43
35646,32.98
35647,29.73
35650,20.16
35654,26.28
35656,20.47
35661,20.35
35663,23.93
35665,22.35
35666,23.66
35671,20.77
35681,1.6
35682,7.19
35683,8.49
35685,4.04
35686,3.34
35691,18.41
35693,15.73
35694,19.28
35695,20.06
35697,3
3570F,0
35700,3.08
35701,7.5
35702,7.12
35703,7.5
3572F,0
3573F,0
35800,12
35820,36.89
35840,20.75
35860,15.25
35870,24.5
35875,10.72
35876,17.82
35879,17.41
35881,19.35
35883,23.15
35884,24.65
35901,8.38
35903,9.53
35905,33.52
35907,37.27
36000,0.18
36002,1.96
36005,0.95
36010,2.18
36011,3.14
36012,3.51
36013,2.52
36014,3.02
36015,3.51
36100,3.02
36140,1.76
36160,2.52
36200,2.77
36215,4.17
36216,5.27
36217,6.29
36218,1.01
36221,3.92
36222,5.28
36223,5.75
36224,6.25
36225,5.75
36226,6.25
36227,2.09
36228,4.25
36245,4.65
36246,5.02
36247,6.04
36248,1.01
36251,5.1
36252,6.74
36253,7.3
36254,7.9
36260,9.91
36261,5.63
36262,4.11
36299,0
36400,0.38
36405,0.31
36406,0.18
36410,0.18
36415,0
36416,0
36420,1.01
36425,0.76
36430,0
36440,1.03
36450,3.5
36455,2.43
36456,2
36460,6.58
36465,2.35
36466,3
36468,0
36470,0.75
36471,1.5
36473,3.5
36474,1.75
36475,5.3
36476,2.65
36478,5.3
36479,2.65
36481,6.73
36482,3.5
36483,1.75
3650F,0
36500,3.51
36510,1.09
36511,2
36512,2
36513,2
36514,1.81
36516,1.56
36522,1.75
36555,1.93
36556,1.75
36557,4.89
36558,4.59
36560,6.04
36561,5.79
36563,5.99
36565,5.79
36566,6.29
36568,2.11
36569,1.9
36570,5.11
36571,5.09
36572,1.82
36573,1.7
36575,0.67
36576,2.99
36578,3.29
36580,1.31
36581,3.23
36582,4.99
36583,5.04
36584,1.2
36585,4.59
36589,2.28
36590,3.1
36591,0
36592,0
36593,0
36595,3.59
36596,0.75
36597,1.21
36598,0.74
36600,0.32
36620,1
36625,2.11
36640,2.1
36660,1.4
36680,1.2
36800,2.43
36810,3.96
36815,2.62
36818,12.39
36819,13.29
36820,13.07
36821,11.9
36823,22.98
36825,14.17
36830,12.03
36831,11
36832,13.5
36833,14.5
36835,7.51
36836,7.2
36837,9.3
36838,21.69
36860,2.01
36861,2.52
36901,3.36
36902,4.83
36903,6.39
36904,7.5
36905,9
36906,10.42
36907,3
36908,4.25
36909,4.12
3700F,0
37140,40
37145,37
37160,38
37180,36.5
37181,40
37182,16.97
37183,7.74
37184,8.41
37185,3.28
37186,4.92
37187,7.78
37188,5.46
37191,4.46
37192,7.1
37193,7.1
37195,0
37197,6.04
3720F,0
37200,4.55
37211,7.75
37212,6.81
37213,4.75
37214,2.49
37215,17.75
37216,17.98
37217,20.38
37218,14.75
37220,7.9
37221,9.75
37222,3.73
37223,4.25
37224,8.75
37225,11.75
37226,10.24
37227,14.25
37228,10.75
37229,13.8
37230,13.55
37231,14.75
37232,4
37233,6.5
37234,5.5
37235,7.8
37236,8.75
37237,4.25
37238,6.04
37239,2.97
37241,8.75
37242,9.8
37243,11.74
37244,13.75
37246,7
37247,3.5
37248,6
37249,2.97
3725F,0
37252,1.8
37253,1.44
3750F,0
37500,11.67
37501,0
3751F,0
3752F,0
3753F,0
3754F,0
3755F,0
3756F,0
37565,12.05
3757F,0
3758F,0
3759F,0
3760F,0
37600,12.42
37605,14.28
37606,8.81
37607,6.25
37609,3.05
3761F,0
37615,7.8
37616,18.97
37617,23.79
37618,6.03
37619,30
3762F,0
3763F,0
37650,8.49
37660,22.28
37700,3.82
37718,7.13
37722,8.16
37735,10.9
3775F,0
3776F,0
37760,10.78
37761,9.13
37765,4.8
37766,6
37780,3.93
37785,3.93
37788,23.33
37790,8.43
37799,0
38100,19.55
38101,19.55
38102,4.79
38115,21.88
38120,17.07
38129,0
38200,2.64
38204,2
38205,1.5
38206,1.5
38207,0.89
38208,0.56
38209,0.24
38210,1.57
38211,1.42
38212,0.94
38213,0.24
38214,0.81
38215,0.94
38220,1.2
38221,1.28
38222,1.44
38225,1.94
38226,0.79
38227,0.8
38228,3
38230,3.5
38232,3.5
38240,4
38241,3
38242,2.11
38243,2.13
38300,2.36
38305,6.68
38308,6.81
38380,8.46
38381,13.38
38382,10.65
38500,3.79
38505,1.59
38510,6.74
38520,7.03
38525,6.43
38530,8.34
38531,6.74
38542,7.95
38550,7.11
38555,15.59
38562,11.06
38564,11.38
38570,8.49
38571,12
38572,15.6
38573,20
38589,0
38700,12.81
38720,21.95
38724,23.95
38740,10.7
38745,13.87
38746,4.12
38747,4.88
38760,13.62
38765,21.91
38770,14.06
38780,17.7
38790,1.29
38792,0.65
38794,4.62
38900,2.5
38999,0
39000,7.57
39010,13.19
39200,15.09
39220,19.55
39401,5.44
39402,7.25
39499,0
39501,13.98
39503,108.91
39540,14.57
39541,15.75
39545,14.67
39560,13.06
39561,19.99
39599,0
4000F,0
4001F,0
4003F,0
4004F,0
4005F,0
4008F,0
4010F,0
4011F,0
4012F,0
4013F,0
4014F,0
4015F,0
4016F,0
4017F,0
4018F,0
4019F,0
4025F,0
4030F,0
4033F,0
4035F,0
4037F,0
4040F,0
4041F,0
4042F,0
4043F,0
4044F,0
4045F,0
4046F,0
4047F,0
4048F,0
4049F,0
40490,1.22
4050F,0
40500,4.47
4051F,0
40510,4.82
4052F,0
40520,4.79
40525,7.72
40527,9.32
4053F,0
40530,5.54
4054F,0
4055F,0
4056F,0
4058F,0
4060F,0
4062F,0
4063F,0
4064F,0
4065F,0
40650,3.78
40652,4.43
40654,5.48
4066F,0
4067F,0
4069F,0
4070F,0
40700,14.17
40701,17.23
40702,14.27
40720,14.72
4073F,0
4075F,0
40761,15.84
4077F,0
4079F,0
40799,0
40800,1.23
40801,2.63
40804,1.3
40805,2.79
40806,0.31
40808,1.05
40810,1.36
40812,2.37
40814,3.52
40816,3.77
40818,2.83
40819,2.51
40820,1.34
40830,1.82
40831,2.57
4084F,0
40840,9.15
40842,9.15
40843,12.79
40844,16.8
40845,19.36
4086F,0
40899,0
4090F,0
4095F,0
4100F,0
41000,1.35
41005,1.31
41006,3.34
41007,3.2
41008,3.46
41009,3.71
41010,1.11
41015,4.08
41016,4.19
41017,4.19
41018,5.22
41019,8.84
4110F,0
41100,1.42
41105,1.47
41108,1.1
41110,1.56
41112,2.83
41113,3.29
41114,8.82
41115,1.79
41116,2.52
41120,11.14
41130,15.74
41135,30.14
41140,29.15
41145,37.93
4115F,0
41150,29.86
41153,33.59
41155,44.3
4120F,0
4124F,0
41250,1.96
41251,2.32
41252,3.02
4130F,0
4131F,0
4132F,0
4133F,0
4134F,0
4135F,0
4136F,0
4140F,0
4142F,0
4144F,0
4145F,0
4148F,0
4149F,0
4150F,0
4151F,0
41510,3.51
41512,6.86
41520,2.83
4153F,0
41530,3.5
4155F,0
4157F,0
4158F,0
4159F,0
41599,0
4163F,0
4164F,0
4165F,0
4167F,0
4168F,0
4169F,0
4171F,0
4172F,0
4174F,0
4175F,0
4176F,0
4177F,0
4178F,0
4179F,0
4180F,0
41800,1.27
41805,1.34
41806,2.79
4181F,0
4182F,0
41820,0
41821,0
41822,2.41
41823,3.77
41825,1.41
41826,2.41
41827,3.83
41828,3.14
41830,3.45
4185F,0
41850,0
4186F,0
4187F,0
41870,0
41872,3.01
41874,3.19
4188F,0
4189F,0
41899,0
4190F,0
4191F,0
4192F,0
4193F,0
4194F,0
4195F,0
4196F,0
4200F,0
42000,1.28
4201F,0
4210F,0
42100,1.36
42104,1.69
42106,2.15
42107,4.56
42120,11.86
42140,1.7
42145,9.78
42160,1.85
42180,2.55
42182,3.87
4220F,0
42200,12.53
42205,13.66
4221F,0
42210,15.03
42215,8.99
42220,7.16
42225,9.77
42226,10.35
42227,9.9
42235,8.01
42260,10.22
42280,1.59
42281,1.98
42299,0
4230F,0
42300,1.98
42305,6.31
42310,1.61
42320,2.4
42330,2.26
42335,3.41
42340,4.72
4240F,0
42400,0.78
42405,3.34
42408,4.66
42409,2.91
42410,9.57
42415,17.16
4242F,0
42420,19.53
42425,13.42
42426,22.66
42440,6.14
4245F,0
42450,4.74
4248F,0
4250F,0
42500,4.42
42505,6.32
42507,6.25
42509,11.76
42510,8.35
4255F,0
42550,1.25
4256F,0
4260F,0
42600,4.94
4261F,0
4265F,0
42650,0.77
4266F,0
42660,1.13
42665,2.63
4267F,0
4268F,0
4269F,0
42699,0
4270F,0
42700,1.67
4271F,0
42720,6.31
42725,12.41
4274F,0
4276F,0
4279F,0
4280F,0
42800,1.44
42804,1.29
42806,1.63
42808,2.35
42809,1.86
42810,3.38
42815,7.31
42820,4.22
42821,4.36
42825,3.51
42826,3.45
42830,2.65
42831,2.81
42835,2.38
42836,3.26
42842,12.23
42844,17.78
42845,32.56
42860,2.3
42870,5.52
42890,19.13
42892,26.03
42894,33.92
4290F,0
42900,5.29
4293F,0
42950,8.27
42953,9.45
42955,8.01
42960,2.38
42961,5.77
42962,7.4
42970,5.82
42971,6.6
42972,7.59
42975,1.58
42999,0
4300F,0
4301F,0
43020,8.23
43030,7.99
43045,21.88
4305F,0
4306F,0
43100,9.66
43101,17.07
43107,52.05
43108,82.87
43112,62
43113,80.06
43116,92.99
43117,57.5
43118,67.07
43121,51.43
43122,44.18
43123,83.12
43124,69.09
43130,12.53
43135,26.17
43180,9.03
43191,2.49
43192,2.79
43193,2.79
43194,3.51
43195,3.07
43196,3.31
43197,1.52
43198,1.82
4320F,0
43200,1.42
43201,1.72
43202,1.72
43204,2.33
43205,2.44
43206,2.29
43210,7.75
43211,4.2
43212,3.4
43213,4.63
43214,3.4
43215,2.44
43216,2.3
43217,2.8
4322F,0
43220,2
43226,2.24
43227,2.89
43229,3.49
43231,2.8
43232,3.59
43233,4.07
43235,2.09
43236,2.39
43237,3.47
43238,4.16
43239,2.39
4324F,0
43240,7.15
43241,2.49
43242,4.73
43243,4.27
43244,4.4
43245,3.08
43246,3.56
43247,3.11
43248,2.91
43249,2.67
4325F,0
43250,2.97
43251,3.47
43252,2.96
43253,4.73
43254,4.87
43255,3.56
43257,4.15
43259,4.04
4326F,0
43260,5.85
43261,6.15
43262,6.5
43263,6.5
43264,6.63
43265,7.93
43266,3.92
43270,4.01
43273,2.24
43274,8.48
43275,6.86
43276,8.84
43277,6.9
43278,7.92
43279,22.1
4328F,0
43280,18.1
43281,26.6
43282,30.1
43283,2.95
43284,10.13
43285,10.47
43286,55
43287,63
43288,66.42
43289,0
43290,3.11
43291,2.8
4330F,0
43300,9.33
43305,18.1
43310,26.26
43312,29.25
43313,48.45
43314,53.43
43320,23.31
43325,22.6
43327,13.35
43328,19.91
43330,22.19
43331,23.06
43332,19.62
43333,21.46
43334,22.12
43335,23.97
43336,25.81
43337,27.65
43338,2.21
43340,22.99
43341,24.23
43351,22.05
43352,17.81
43360,40.11
43361,45.68
4340F,0
43400,25.6
43405,24.73
43410,16.41
43415,44.88
43420,16.78
43425,25.04
43450,1.28
43453,1.41
43460,3.79
43496,0
43497,13.29
43499,0
4350F,0
43500,12.79
43501,22.6
43502,25.69
43510,15.14
43520,11.29
43605,13.72
43610,16.34
43611,20.38
43620,34.04
43621,39.53
43622,40.03
43631,24.51
43632,35.14
43633,33.14
43634,36.64
43635,2.06
43640,19.56
43641,19.81
43644,29.4
43645,31.53
43647,0
43648,0
43651,10.13
43652,12.13
43653,8.48
43659,0
43752,0.81
43753,0.45
43754,0.45
43755,0.94
43756,0.77
43757,1.26
43761,2.01
43762,0.75
43763,1.41
43770,18
43771,20.79
43772,15.7
43773,20.79
43774,15.76
43775,20.38
43800,15.43
43810,16.88
43820,22.53
43825,21.76
43830,10.85
43831,8.49
43832,17.34
43840,22.83
43842,21.03
43843,21.21
43845,33.3
43846,27.41
43847,30.28
43848,32.75
43860,27.89
43865,29.05
43870,11.44
43880,27.18
43881,0
43882,0
43886,4.64
43887,4.32
43888,6.44
43999,0
4400F,0
44005,18.46
44010,14.26
44015,2.62
44020,16.22
44021,16.31
44025,16.51
44050,15.52
44055,25.63
44100,2.01
44110,14.04
44111,16.52
44120,20.82
44121,4.44
44125,20.03
44126,42.23
44127,49.3
44128,4.44
44130,22.11
44132,0
44133,0
44135,0
44136,0
44137,0
44139,2.23
44140,22.59
44141,29.91
44143,27.79
44144,29.91
44145,28.58
44146,35.3
44147,33.69
44150,30.18
44151,34.92
44155,34.42
44156,37.42
44157,35.7
44158,36.7
44160,20.89
44180,15.27
44186,10.38
44187,17.4
44188,19.35
44202,23.39
44203,4.44
44204,26.42
44205,22.95
44206,29.79
44207,31.92
44208,33.99
44210,30.09
44211,37.08
44212,34.58
44213,3.5
44227,28.62
44238,0
44300,13.75
44310,17.59
44312,9.43
44314,16.74
44316,23.59
44320,19.91
44322,13.32
44340,9.28
44345,17.22
44346,19.63
44360,2.49
44361,2.77
44363,3.39
44364,3.63
44365,3.21
44366,4.3
44369,4.41
44370,4.69
44372,4.3
44373,3.39
44376,5.15
44377,5.42
44378,7.02
44379,7.36
44380,0.87
44381,1.38
44382,1.17
44384,2.85
44385,1.2
44386,1.5
44388,2.72
44388,1.36
44389,3.02
44390,3.74
44391,4.12
44392,3.53
44394,4.03
44401,4.34
44402,4.7
44403,5.5
44404,3.02
44405,3.23
44406,4.1
44407,4.96
44408,4.14
4450F,0
44500,0.39
44602,24.72
44603,28.16
44604,18.16
44605,22.08
44615,18.16
44620,14.43
44625,17.28
44626,27.9
44640,24.2
44650,25.12
44660,23.91
44661,27.35
44680,17.96
4470F,0
44700,17.48
44701,3.1
44705,1.42
44715,0
44720,5
44721,7
44799,0
4480F,0
44800,12.05
4481F,0
44820,13.73
44850,12.11
44899,0
44900,12.57
44950,10.6
44955,1.53
44960,14.5
44970,9.45
44979,0
4500F,0
45000,6.3
45005,2.02
45020,8.56
4510F,0
45100,4.04
45108,5.12
45110,30.76
45111,18.01
45112,33.18
45113,33.22
45114,30.79
45116,27.72
45119,33.48
45120,26.4
45121,29.08
45123,18.86
45126,49.1
45130,18.5
45135,22.36
45136,30.82
45150,5.85
45160,16.33
45171,8.13
45172,12.13
45190,10.42
4525F,0
4526F,0
45300,0.8
45303,1.4
45305,1.15
45307,1.6
45308,1.3
45309,1.4
45315,1.7
45317,1.9
45320,1.68
45321,1.65
45327,1.9
45330,0.84
45331,1.14
45332,1.76
45333,1.55
45334,2
45335,1.04
45337,2.1
45338,2.05
45340,1.25
45341,2.12
45342,2.98
45346,2.81
45347,2.72
45349,3.52
45350,1.68
45378,3.26
45378,1.63
45379,4.28
45380,3.56
45381,3.56
45382,4.66
45384,4.07
45385,4.57
45386,3.77
45388,4.88
45389,5.24
45390,6.04
45391,4.64
45392,5.5
45393,4.68
45395,33
45397,36.5
45398,4.2
45399,0
4540F,0
45400,19.44
45402,26.51
4541F,0
45499,0
4550F,0
45500,7.73
45505,8.36
4551F,0
4552F,0
45520,0.55
4553F,0
4554F,0
45540,18.12
45541,14.85
4555F,0
45550,24.8
4556F,0
45560,11.5
45562,17.98
45563,26.38
4557F,0
4558F,0
4559F,0
4560F,0
4561F,0
4562F,0
4563F,0
45800,20.31
45805,23.32
45820,20.37
45825,24.17
45900,2.99
45905,2.35
45910,2.85
45915,3.19
45990,1.8
45999,0
46020,1.86
46030,1.48
46040,5.37
46045,5.87
46050,1.24
46060,6.37
46070,2.79
46080,2.52
46083,1.45
46200,3.59
46220,1.61
46221,2.36
46230,2.62
46250,4.25
46255,4.96
46257,5.76
46258,6.41
46260,6.73
46261,7.76
46262,7.91
46270,4.92
46275,5.42
46280,6.39
46285,5.42
46288,7.81
46320,1.64
46500,1.74
46505,3.18
46600,0.55
46601,1.6
46604,1.03
46606,1.2
46607,2.2
46608,1.3
46610,1.28
46611,1.3
46612,1.5
46614,1
46615,1.5
46700,9.81
46705,7.43
46706,2.44
46707,6.39
46710,17.14
46712,36.45
46715,7.62
46716,17.54
46730,30.65
46735,36.14
46740,33.9
46742,40.14
46744,58.94
46746,65.44
46748,71.42
46750,12.15
46751,9.3
46753,8.89
46754,3.01
46760,17.45
46761,15.29
46900,1.91
46910,1.91
46916,1.91
46917,1.91
46922,1.91
46924,2.81
46930,1.61
46940,2.35
46942,2.07
46945,3.69
46946,4.5
46947,5.57
46948,5.57
46999,0
47000,1.65
47001,1.9
47010,19.4
47015,18.5
47100,12.91
47120,39.01
47122,59.48
47125,53.04
47130,57.19
47133,0
47135,90
47140,59.4
47141,71.5
47142,79.44
47143,0
47144,0
47145,0
47146,6
47147,7
47300,18.14
47350,22.49
47360,31.31
47361,52.6
47362,23.54
47370,20.8
47371,20.8
47379,0
47380,24.56
47381,24.88
47382,14.97
47383,8.88
47399,0
47400,36.36
47420,22.03
47425,22.31
47460,20.52
47480,13.25
47490,4.76
47531,1.3
47532,4.25
47533,5.38
47534,7.6
47535,3.95
47536,2.61
47537,1.84
47538,4.75
47539,8.75
47540,9.03
47541,6.75
47542,2.85
47543,3
47544,3.28
47550,3.02
47552,6.03
47553,6.34
47554,9.05
47555,7.55
47556,8.55
47562,10.47
47563,11.47
47564,18
47570,12.56
47579,0
47600,17.48
47605,18.48
47610,20.92
47612,21.21
47620,23.07
47700,16.5
47701,28.73
47711,25.9
47712,33.72
47715,21.55
47720,18.34
47721,21.99
47740,21.23
47741,24.21
47760,38.32
47765,52.19
47780,42.32
47785,56.19
47800,26.17
47801,17.6
47900,22.44
47999,0
48000,31.95
48001,39.69
48020,19.09
48100,14.46
48102,4.7
48105,49.26
48120,18.41
48140,26.32
48145,27.39
48146,30.6
48148,20.39
48150,52.84
48152,48.65
48153,52.79
48154,48.88
48155,29.45
48160,0
48400,1.95
48500,18.16
48510,17.19
48520,18.15
48540,21.94
48545,22.23
48547,30.38
48548,28.09
48550,0
48551,0
48552,4.3
48554,37.8
48556,19.47
48999,0
49000,12.54
49002,17.63
49010,16.06
49013,8.35
49014,6.73
49020,26.67
49040,16.52
49060,18.53
49062,12.22
49082,1.24
49083,2
49084,2
49180,1.73
49185,2.35
49186,22
49187,28.65
49188,34
49189,40
49190,50
49215,37.81
49250,9.01
49255,12.56
49320,5.14
49321,5.44
49322,6.01
49323,10.23
49324,6.32
49325,6.82
49326,3.5
49327,2.38
49329,0
49400,1.88
49402,14.09
49405,4
49406,4
49407,4.25
49411,3.57
49412,1.5
49418,3.96
49419,7.08
49421,4.21
49422,4
49423,1.46
49424,0.76
49425,12.22
49426,10.41
49427,0.89
49428,6.87
49429,7.44
49435,2.25
49436,2.72
49440,3.93
49441,4.52
49442,3.75
49446,3.06
49450,1.36
49451,1.84
49452,2.86
49460,0.96
49465,0.62
49491,12.53
49492,15.43
49495,6.2
49496,9.42
49500,5.84
49501,9.36
49505,7.96
49507,9.09
49520,9.99
49521,11.48
49525,8.93
49540,10.74
49550,8.99
49553,9.92
49555,9.39
49557,11.62
49591,5.96
49592,8.46
49593,10.26
49594,13.46
49595,13.94
49596,18.67
49600,11.55
49605,87.09
49606,19
49610,10.91
49611,9.34
49613,7.42
49614,10.25
49615,11.46
49616,15.55
49617,16.03
49618,22.67
49621,13.7
49622,17.06
49623,3.75
49650,6.36
49651,8.38
49659,0
49900,12.41
49904,22.35
49905,6.54
49906,0
49999,0
50010,12.28
50020,18.08
50040,16.68
50045,16.82
5005F,0
50060,20.95
50065,22.32
50070,21.85
50075,27.09
50080,12.41
50081,20.91
5010F,0
50100,17.45
50120,17.21
50125,17.82
50130,18.82
5015F,0
5020F,0
50200,2.38
50205,12.29
50220,18.68
50225,21.88
50230,23.81
50234,24.05
50236,26.94
50240,24.21
50250,22.22
50280,17.09
50290,16.15
50300,0
50320,22.43
50323,0
50325,0
50327,4
50328,3.5
50329,3.34
50340,14.04
50360,39.88
50365,46.13
50370,18.88
50380,30.11
50382,5.25
50384,4.75
50385,4.19
50386,3.05
50387,1.75
50389,1.1
50390,1.96
50391,1.96
50396,2.09
50400,21.27
50405,25.86
50430,2.9
50431,1.1
50432,4
50433,5.05
50434,3.75
50435,1.82
50436,2.78
50437,4.85
5050F,0
50500,21.22
50520,18.88
50525,24.39
50526,26.31
50540,21.1
50541,16.86
50542,21.36
50543,27.41
50544,23.37
50545,25.06
50546,21.87
50547,26.34
50548,25.36
50549,0
50551,5.59
50553,5.98
50555,6.52
50557,6.61
50561,7.58
50562,10.9
50570,9.53
50572,10.33
50574,11
50575,13.96
50576,10.97
50580,11.84
50590,9.77
50592,6.55
50593,8.88
5060F,0
50600,17.17
50605,16.79
50606,3.16
50610,17.25
5062F,0
50620,16.43
50630,16.21
50650,18.82
50660,21.02
50684,0.76
50686,1.51
50688,1.2
50690,1.16
50693,3.96
50694,5.25
50695,6.8
50700,16.69
50705,4.03
50706,3.8
50715,20.64
50722,17.95
50725,20.2
50727,8.28
50728,12.18
50740,20.07
50750,21.22
50760,20.07
50770,21.22
50780,19.95
50782,19.66
50783,20.7
50785,22.23
50800,16.41
50810,22.61
50815,22.26
50820,24.07
50825,30.68
50830,33.77
50840,22.39
50845,22.46
50860,17.08
50900,15.04
50920,15.81
50930,20.19
50940,15.93
50945,17.97
50947,25.78
50948,23.82
50949,0
50951,5.83
50953,6.23
50955,6.74
50957,6.78
50961,6.04
50970,7.13
50972,6.88
50974,9.16
50976,9.03
50980,6.84
5100F,0
51020,7.69
51040,4.49
51045,7.81
51050,7.97
51060,9.95
51065,9.95
51080,6.71
51100,0.78
51101,1.02
51102,2.7
51500,11.05
51520,10.21
51525,15.42
51530,13.71
51535,13.9
51550,17.23
51555,23.18
51565,23.68
51570,27.46
51575,34.18
51580,35.37
51585,39.64
51590,36.33
51595,41.32
51596,44.26
51597,42.86
51600,0.88
51605,0.64
51610,1.05
51700,0.6
51701,0.5
51702,0.5
51703,1.47
51705,0.9
51710,1.35
51715,3.73
51720,0.87
51721,4.05
51725,1.51
51725,0
51725,1.51
51726,1.71
51726,0
51726,1.71
51727,2.11
51727,0
51727,2.11
51728,2.11
51728,0
51728,2.11
51729,2.51
51729,0
51729,2.51
51736,0.17
51736,0
51736,0.17
51741,0.17
51741,0
51741,0.17
51784,0.75
51784,0
51784,0.75
51785,1.53
51785,0
51785,1.53
51792,1.1
51792,0
51792,1.1
51797,0.8
51797,0
51797,0.8
51798,0
51800,18.89
51820,19.59
51840,11.36
51841,13.68
51845,10.15
51860,12.6
51865,15.8
51880,7.87
51900,14.63
51920,13.41
51925,17.53
51940,30.66
51960,25.4
51980,12.57
51990,13.36
51992,14.87
51999,0
5200F,0
52000,1.53
52001,5.44
52005,2.37
52007,3.02
52010,3.02
52204,2.59
52214,3.5
52224,4.05
52234,4.62
52235,5.44
52240,7.5
52250,4.49
52260,3.91
52265,2.94
52270,3.36
52275,4.69
52276,4.99
52277,6.16
52281,2.75
52282,6.39
52283,3.73
52284,3.1
52285,3.6
52287,3.2
52290,4.58
52300,5.3
52301,5.5
52305,5.3
52310,2.81
52315,5.2
52317,6.71
52318,9.18
52320,4.69
52325,6.15
52327,5.18
52330,5.03
52332,2.82
52334,3.37
52341,5.35
52342,5.85
52343,6.55
52344,7.05
52345,7.55
52346,8.58
52351,5.75
52352,6.75
52353,7.5
52354,8
52355,9
52356,8
52400,8.69
52402,5.27
52441,4
52442,1.01
52450,7.78
5250F,0
52500,8.14
52601,13.16
52630,6.55
52640,4.79
52647,11.3
52648,12.15
52649,14.56
52700,7.49
53000,2.33
53010,4.45
53020,1.77
53025,1.13
53040,6.55
53060,2.68
53080,6.92
53085,11.18
53200,2.59
53210,13.72
53215,16.85
53220,7.63
53230,10.44
53235,10.99
53240,7.08
53250,6.52
53260,3.03
53265,3.17
53270,3.14
53275,4.57
53400,14.13
53405,15.66
53410,17.68
53415,20.7
53420,15.17
53425,17.07
53430,17.43
53431,21.18
53440,13.36
53442,13.49
53444,14.19
53445,13
53446,11.02
53447,14.28
53448,23.44
53449,10.56
53450,6.77
53451,0
53452,0
53453,0
53454,0
53460,7.75
53500,13
53502,8.26
53505,8.26
53510,10.96
53515,14.22
53520,9.48
53600,1.21
53601,0.98
53605,1.28
53620,1.62
53621,1.35
53660,0.71
53661,0.72
53665,0.76
53850,5.42
53852,5.93
53854,5.93
53855,1.64
53860,3.97
53865,3.1
53866,1.48
